id,ip,controller,item,element,label,square,element-type,element-name,parameter,value,event-time,none,situation,count,comment
1703579529,fe32949765b66f83c98ec653f93a2585,PennController,17,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703579479799,undefined,books,0,sent_vs;sent_sv
1703579529,fe32949765b66f83c98ec653f93a2585,PennController,13,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703579486895,undefined,bottles,0,sent_vs;sent_sv
1703579529,fe32949765b66f83c98ec653f93a2585,PennController,7,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703579503870,undefined,horns,2,sent_vs;sent_sv
1703579529,fe32949765b66f83c98ec653f93a2585,PennController,16,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703579518191,undefined,guitar,0,sent_vs;sent_sv
1703579529,fe32949765b66f83c98ec653f93a2585,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703579528146,undefined,wheels,0,sent_sv;sent_vs
1703579715,a48c1de596adb7d97c8d516dd640e6ec,PennController,2,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703579207877,undefined,bows,0,sent_vs;sent_sv
1703579715,a48c1de596adb7d97c8d516dd640e6ec,PennController,16,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703579270902,undefined,guitar,0,sent_vs;sent_sv
1703579715,a48c1de596adb7d97c8d516dd640e6ec,PennController,12,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703579321746,undefined,tigers,0,sent_sv;sent_vs
1703579715,a48c1de596adb7d97c8d516dd640e6ec,PennController,5,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703579339334,undefined,buttons,0,sent_sv;sent_vs
1703579715,a48c1de596adb7d97c8d516dd640e6ec,PennController,13,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703579382714,undefined,bottles,0,sent_sv;sent_vs
1703579715,a48c1de596adb7d97c8d516dd640e6ec,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703579418166,undefined,wheels,0,sent_vs;sent_sv
1703579715,a48c1de596adb7d97c8d516dd640e6ec,PennController,7,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703579441848,undefined,horns,1,sent_sv;sent_vs
1703579715,a48c1de596adb7d97c8d516dd640e6ec,PennController,8,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703579467284,undefined,baskets,0,sent_sv;sent_vs
1703579715,a48c1de596adb7d97c8d516dd640e6ec,PennController,11,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703579480691,undefined,moscow,0,sent_sv;sent_vs
1703579715,a48c1de596adb7d97c8d516dd640e6ec,PennController,4,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703579500869,undefined,computers,1,sent_sv;sent_vs
1703579715,a48c1de596adb7d97c8d516dd640e6ec,PennController,6,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703579511785,undefined,lightbulbs,2,sent_sv;sent_vs
1703579715,a48c1de596adb7d97c8d516dd640e6ec,PennController,17,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703579541304,undefined,books,0,sent_sv;sent_vs
1703579715,a48c1de596adb7d97c8d516dd640e6ec,PennController,10,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703579567956,undefined,drawers,1,sent_vs;sent_sv
1703579715,a48c1de596adb7d97c8d516dd640e6ec,PennController,15,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703579583238,undefined,bus,0,sent_vs;sent_sv
1703579715,a48c1de596adb7d97c8d516dd640e6ec,PennController,14,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703579628856,undefined,guests,0,sent_vs;sent_sv
1703579715,a48c1de596adb7d97c8d516dd640e6ec,PennController,19,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703579650300,undefined,lights,0,sent_vs;sent_sv
1703579715,a48c1de596adb7d97c8d516dd640e6ec,PennController,3,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703579671923,undefined,carriages,2,sent_vs;sent_sv
1703579715,a48c1de596adb7d97c8d516dd640e6ec,PennController,9,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703579713659,undefined,castles,2,sent_vs;sent_sv
1703581432,ddbe3d896b230a28892adc72c1226d98,PennController,9,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581159147,undefined,castles,0,sent_sv;sent_vs
1703581432,ddbe3d896b230a28892adc72c1226d98,PennController,15,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581183853,undefined,bus,0,sent_vs;sent_sv
1703581432,ddbe3d896b230a28892adc72c1226d98,PennController,13,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703581195621,undefined,bottles,0,sent_vs;sent_sv
1703581432,ddbe3d896b230a28892adc72c1226d98,PennController,11,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703581217802,undefined,moscow,0,sent_vs;sent_sv
1703581432,ddbe3d896b230a28892adc72c1226d98,PennController,17,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703581236089,undefined,books,0,sent_sv;sent_vs
1703581432,ddbe3d896b230a28892adc72c1226d98,PennController,4,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703581272478,undefined,computers,2,sent_vs;sent_sv
1703581432,ddbe3d896b230a28892adc72c1226d98,PennController,16,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581294594,undefined,guitar,0,sent_sv;sent_vs
1703581432,ddbe3d896b230a28892adc72c1226d98,PennController,2,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703581302364,undefined,bows,1,sent_sv;sent_vs
1703581432,ddbe3d896b230a28892adc72c1226d98,PennController,10,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581319569,undefined,drawers,2,sent_vs;sent_sv
1703581432,ddbe3d896b230a28892adc72c1226d98,PennController,8,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581332138,undefined,baskets,1,sent_vs;sent_sv
1703581432,ddbe3d896b230a28892adc72c1226d98,PennController,7,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703581342511,undefined,horns,2,sent_vs;sent_sv
1703581432,ddbe3d896b230a28892adc72c1226d98,PennController,5,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703581353777,undefined,buttons,1,sent_vs;sent_sv
1703581432,ddbe3d896b230a28892adc72c1226d98,PennController,14,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581372701,undefined,guests,0,sent_sv;sent_vs
1703581432,ddbe3d896b230a28892adc72c1226d98,PennController,6,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703581384650,undefined,lightbulbs,0,sent_sv;sent_vs
1703581432,ddbe3d896b230a28892adc72c1226d98,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581398915,undefined,wheels,0,sent_sv;sent_vs
1703581432,ddbe3d896b230a28892adc72c1226d98,PennController,3,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703581406449,undefined,carriages,0,sent_sv;sent_vs
1703581432,ddbe3d896b230a28892adc72c1226d98,PennController,19,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581415139,undefined,lights,0,sent_vs;sent_sv
1703581432,ddbe3d896b230a28892adc72c1226d98,PennController,12,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581431490,undefined,tigers,0,sent_sv;sent_vs
1703581749,2f31f05fb58cc2ddb78536e02982d545,PennController,17,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703581299527,undefined,books,0,sent_vs;sent_sv
1703581749,2f31f05fb58cc2ddb78536e02982d545,PennController,6,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581341111,undefined,lightbulbs,2,sent_vs;sent_sv
1703581749,2f31f05fb58cc2ddb78536e02982d545,PennController,16,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703581374075,undefined,guitar,0,sent_vs;sent_sv
1703581749,2f31f05fb58cc2ddb78536e02982d545,PennController,15,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581395854,undefined,bus,0,sent_vs;sent_sv
1703581749,2f31f05fb58cc2ddb78536e02982d545,PennController,7,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581434608,undefined,horns,1,sent_vs;sent_sv
1703581749,2f31f05fb58cc2ddb78536e02982d545,PennController,2,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581460076,undefined,bows,0,sent_vs;sent_sv
1703581749,2f31f05fb58cc2ddb78536e02982d545,PennController,10,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703581536858,undefined,drawers,1,sent_sv;sent_vs
1703581749,2f31f05fb58cc2ddb78536e02982d545,PennController,12,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581570867,undefined,tigers,0,sent_vs;sent_sv
1703581749,2f31f05fb58cc2ddb78536e02982d545,PennController,8,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581603079,undefined,baskets,0,sent_sv;sent_vs
1703581749,2f31f05fb58cc2ddb78536e02982d545,PennController,9,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581619065,undefined,castles,2,sent_sv;sent_vs
1703581749,2f31f05fb58cc2ddb78536e02982d545,PennController,4,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581636928,undefined,computers,1,sent_sv;sent_vs
1703581749,2f31f05fb58cc2ddb78536e02982d545,PennController,11,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703581657831,undefined,moscow,0,sent_sv;sent_vs
1703581749,2f31f05fb58cc2ddb78536e02982d545,PennController,13,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703581669892,undefined,bottles,0,sent_sv;sent_vs
1703581749,2f31f05fb58cc2ddb78536e02982d545,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703581682986,undefined,wheels,0,sent_sv;sent_vs
1703581749,2f31f05fb58cc2ddb78536e02982d545,PennController,5,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703581702451,undefined,buttons,0,sent_sv;sent_vs
1703581749,2f31f05fb58cc2ddb78536e02982d545,PennController,3,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581721311,undefined,carriages,2,sent_sv;sent_vs
1703581749,2f31f05fb58cc2ddb78536e02982d545,PennController,19,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581731541,undefined,lights,0,sent_vs;sent_sv
1703581749,2f31f05fb58cc2ddb78536e02982d545,PennController,14,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703581748580,undefined,guests,0,sent_sv;sent_vs
1703582592,af091f9455d81d9c5e2fd2cb834be3c2,PennController,10,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582431198,undefined,drawers,0,sent_sv;sent_vs
1703582592,af091f9455d81d9c5e2fd2cb834be3c2,PennController,15,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582443711,undefined,bus,0,sent_sv;sent_vs
1703582592,af091f9455d81d9c5e2fd2cb834be3c2,PennController,11,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582451396,undefined,moscow,0,sent_vs;sent_sv
1703582592,af091f9455d81d9c5e2fd2cb834be3c2,PennController,9,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582458697,undefined,castles,1,sent_sv;sent_vs
1703582592,af091f9455d81d9c5e2fd2cb834be3c2,PennController,19,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582466448,undefined,lights,0,sent_vs;sent_sv
1703582592,af091f9455d81d9c5e2fd2cb834be3c2,PennController,5,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582474762,undefined,buttons,2,sent_sv;sent_vs
1703582592,af091f9455d81d9c5e2fd2cb834be3c2,PennController,12,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582490477,undefined,tigers,0,sent_vs;sent_sv
1703582592,af091f9455d81d9c5e2fd2cb834be3c2,PennController,8,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582497998,undefined,baskets,2,sent_vs;sent_sv
1703582592,af091f9455d81d9c5e2fd2cb834be3c2,PennController,6,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582504528,undefined,lightbulbs,1,sent_sv;sent_vs
1703582592,af091f9455d81d9c5e2fd2cb834be3c2,PennController,13,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582510498,undefined,bottles,0,sent_vs;sent_sv
1703582592,af091f9455d81d9c5e2fd2cb834be3c2,PennController,14,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582516904,undefined,guests,0,sent_vs;sent_sv
1703582592,af091f9455d81d9c5e2fd2cb834be3c2,PennController,4,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582527017,undefined,computers,0,sent_vs;sent_sv
1703582592,af091f9455d81d9c5e2fd2cb834be3c2,PennController,3,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582533642,undefined,carriages,1,sent_sv;sent_vs
1703582592,af091f9455d81d9c5e2fd2cb834be3c2,PennController,2,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582541361,undefined,bows,2,sent_vs;sent_sv
1703582592,af091f9455d81d9c5e2fd2cb834be3c2,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582546669,undefined,wheels,0,sent_vs;sent_sv
1703582592,af091f9455d81d9c5e2fd2cb834be3c2,PennController,16,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582563355,undefined,guitar,0,sent_vs;sent_sv
1703582592,af091f9455d81d9c5e2fd2cb834be3c2,PennController,7,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582576381,undefined,horns,0,sent_sv;sent_vs
1703582592,af091f9455d81d9c5e2fd2cb834be3c2,PennController,17,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582591457,undefined,books,0,sent_sv;sent_vs
1703582601,de9cc65a41655a086a4db10972c78cd8,PennController,13,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582444144,undefined,bottles,0,sent_vs;sent_sv
1703582601,de9cc65a41655a086a4db10972c78cd8,PennController,19,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582451692,undefined,lights,0,sent_vs;sent_sv
1703582601,de9cc65a41655a086a4db10972c78cd8,PennController,11,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582461253,undefined,moscow,0,sent_sv;sent_vs
1703582601,de9cc65a41655a086a4db10972c78cd8,PennController,14,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582468376,undefined,guests,0,sent_sv;sent_vs
1703582601,de9cc65a41655a086a4db10972c78cd8,PennController,2,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582476794,undefined,bows,0,sent_vs;sent_sv
1703582601,de9cc65a41655a086a4db10972c78cd8,PennController,12,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582487934,undefined,tigers,0,sent_vs;sent_sv
1703582601,de9cc65a41655a086a4db10972c78cd8,PennController,17,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582495638,undefined,books,0,sent_vs;sent_sv
1703582601,de9cc65a41655a086a4db10972c78cd8,PennController,3,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582510025,undefined,carriages,2,sent_sv;sent_vs
1703582601,de9cc65a41655a086a4db10972c78cd8,PennController,9,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582518217,undefined,castles,2,sent_vs;sent_sv
1703582601,de9cc65a41655a086a4db10972c78cd8,PennController,10,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582533059,undefined,drawers,1,sent_sv;sent_vs
1703582601,de9cc65a41655a086a4db10972c78cd8,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582536778,undefined,wheels,0,sent_vs;sent_sv
1703582601,de9cc65a41655a086a4db10972c78cd8,PennController,7,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582544783,undefined,horns,1,sent_sv;sent_vs
1703582601,de9cc65a41655a086a4db10972c78cd8,PennController,5,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582556633,undefined,buttons,0,sent_vs;sent_sv
1703582601,de9cc65a41655a086a4db10972c78cd8,PennController,8,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582566285,undefined,baskets,0,sent_sv;sent_vs
1703582601,de9cc65a41655a086a4db10972c78cd8,PennController,4,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582575117,undefined,computers,1,sent_vs;sent_sv
1703582601,de9cc65a41655a086a4db10972c78cd8,PennController,16,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582586928,undefined,guitar,0,sent_sv;sent_vs
1703582601,de9cc65a41655a086a4db10972c78cd8,PennController,15,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582596169,undefined,bus,0,sent_sv;sent_vs
1703582601,de9cc65a41655a086a4db10972c78cd8,PennController,6,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582601429,undefined,lightbulbs,2,sent_sv;sent_vs
1703583226,0d6c0fe0d132d9bad23387c72f1ce75d,PennController,15,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582776038,undefined,bus,0,sent_sv;sent_vs
1703583226,0d6c0fe0d132d9bad23387c72f1ce75d,PennController,4,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582790112,undefined,computers,1,sent_sv;sent_vs
1703583226,0d6c0fe0d132d9bad23387c72f1ce75d,PennController,8,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582822968,undefined,baskets,0,sent_vs;sent_sv
1703583226,0d6c0fe0d132d9bad23387c72f1ce75d,PennController,3,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582831830,undefined,carriages,2,sent_vs;sent_sv
1703583226,0d6c0fe0d132d9bad23387c72f1ce75d,PennController,13,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582854361,undefined,bottles,0,sent_sv;sent_vs
1703583226,0d6c0fe0d132d9bad23387c72f1ce75d,PennController,9,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582864593,undefined,castles,2,sent_sv;sent_vs
1703583226,0d6c0fe0d132d9bad23387c72f1ce75d,PennController,7,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703582880254,undefined,horns,1,sent_vs;sent_sv
1703583226,0d6c0fe0d132d9bad23387c72f1ce75d,PennController,5,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582888395,undefined,buttons,0,sent_sv;sent_vs
1703583226,0d6c0fe0d132d9bad23387c72f1ce75d,PennController,10,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582936470,undefined,drawers,1,sent_vs;sent_sv
1703583226,0d6c0fe0d132d9bad23387c72f1ce75d,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582945354,undefined,wheels,0,sent_vs;sent_sv
1703583226,0d6c0fe0d132d9bad23387c72f1ce75d,PennController,12,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582961991,undefined,tigers,0,sent_sv;sent_vs
1703583226,0d6c0fe0d132d9bad23387c72f1ce75d,PennController,14,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582975495,undefined,guests,0,sent_sv;sent_vs
1703583226,0d6c0fe0d132d9bad23387c72f1ce75d,PennController,11,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703582986588,undefined,moscow,0,sent_sv;sent_vs
1703583226,0d6c0fe0d132d9bad23387c72f1ce75d,PennController,17,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583091515,undefined,books,0,sent_vs;sent_sv
1703583226,0d6c0fe0d132d9bad23387c72f1ce75d,PennController,6,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583199052,undefined,lightbulbs,2,sent_sv;sent_vs
1703583226,0d6c0fe0d132d9bad23387c72f1ce75d,PennController,16,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583209185,undefined,guitar,0,sent_sv;sent_vs
1703583226,0d6c0fe0d132d9bad23387c72f1ce75d,PennController,2,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583216202,undefined,bows,0,sent_sv;sent_vs
1703583226,0d6c0fe0d132d9bad23387c72f1ce75d,PennController,19,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583225612,undefined,lights,0,sent_vs;sent_sv
1703583540,f80b9b613da37a6d587a142fed484f1a,PennController,6,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583107125,undefined,lightbulbs,2,sent_vs;sent_sv
1703583540,f80b9b613da37a6d587a142fed484f1a,PennController,16,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583146456,undefined,guitar,0,sent_sv;sent_vs
1703583540,f80b9b613da37a6d587a142fed484f1a,PennController,5,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583155177,undefined,buttons,0,sent_sv;sent_vs
1703583540,f80b9b613da37a6d587a142fed484f1a,PennController,2,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583177271,undefined,bows,0,sent_vs;sent_sv
1703583540,f80b9b613da37a6d587a142fed484f1a,PennController,4,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583196568,undefined,computers,1,sent_sv;sent_vs
1703583540,f80b9b613da37a6d587a142fed484f1a,PennController,19,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583206817,undefined,lights,0,sent_vs;sent_sv
1703583540,f80b9b613da37a6d587a142fed484f1a,PennController,7,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583223301,undefined,horns,1,sent_vs;sent_sv
1703583540,f80b9b613da37a6d587a142fed484f1a,PennController,3,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583238474,undefined,carriages,2,sent_sv;sent_vs
1703583540,f80b9b613da37a6d587a142fed484f1a,PennController,17,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583281672,undefined,books,0,sent_sv;sent_vs
1703583540,f80b9b613da37a6d587a142fed484f1a,PennController,10,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583301936,undefined,drawers,1,sent_sv;sent_vs
1703583540,f80b9b613da37a6d587a142fed484f1a,PennController,14,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583317126,undefined,guests,0,sent_vs;sent_sv
1703583540,f80b9b613da37a6d587a142fed484f1a,PennController,8,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583341886,undefined,baskets,0,sent_sv;sent_vs
1703583540,f80b9b613da37a6d587a142fed484f1a,PennController,15,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583374444,undefined,bus,0,sent_sv;sent_vs
1703583540,f80b9b613da37a6d587a142fed484f1a,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583390008,undefined,wheels,0,sent_vs;sent_sv
1703583540,f80b9b613da37a6d587a142fed484f1a,PennController,12,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583443348,undefined,tigers,0,sent_sv;sent_vs
1703583540,f80b9b613da37a6d587a142fed484f1a,PennController,11,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583463910,undefined,moscow,0,sent_sv;sent_vs
1703583540,f80b9b613da37a6d587a142fed484f1a,PennController,13,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583526789,undefined,bottles,0,sent_sv;sent_vs
1703583540,f80b9b613da37a6d587a142fed484f1a,PennController,9,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583541117,undefined,castles,2,sent_sv;sent_vs
1703583569,037d854c5943b8b59cdd709e7cb7805d,PennController,16,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583262739,undefined,guitar,0,sent_vs;sent_sv
1703583569,037d854c5943b8b59cdd709e7cb7805d,PennController,13,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583289994,undefined,bottles,0,sent_sv;sent_vs
1703583569,037d854c5943b8b59cdd709e7cb7805d,PennController,4,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583317521,undefined,computers,2,sent_sv;sent_vs
1703583569,037d854c5943b8b59cdd709e7cb7805d,PennController,10,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583351493,undefined,drawers,2,sent_vs;sent_sv
1703583569,037d854c5943b8b59cdd709e7cb7805d,PennController,3,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583372738,undefined,carriages,0,sent_vs;sent_sv
1703583569,037d854c5943b8b59cdd709e7cb7805d,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583387430,undefined,wheels,0,sent_vs;sent_sv
1703583569,037d854c5943b8b59cdd709e7cb7805d,PennController,8,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583404712,undefined,baskets,1,sent_vs;sent_sv
1703583569,037d854c5943b8b59cdd709e7cb7805d,PennController,5,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583415396,undefined,buttons,1,sent_vs;sent_sv
1703583569,037d854c5943b8b59cdd709e7cb7805d,PennController,15,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583428040,undefined,bus,0,sent_vs;sent_sv
1703583569,037d854c5943b8b59cdd709e7cb7805d,PennController,19,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583437399,undefined,lights,0,sent_vs;sent_sv
1703583569,037d854c5943b8b59cdd709e7cb7805d,PennController,9,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583450807,undefined,castles,0,sent_vs;sent_sv
1703583569,037d854c5943b8b59cdd709e7cb7805d,PennController,17,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583471503,undefined,books,0,sent_sv;sent_vs
1703583569,037d854c5943b8b59cdd709e7cb7805d,PennController,6,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583490820,undefined,lightbulbs,0,sent_sv;sent_vs
1703583569,037d854c5943b8b59cdd709e7cb7805d,PennController,2,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583501197,undefined,bows,1,sent_sv;sent_vs
1703583569,037d854c5943b8b59cdd709e7cb7805d,PennController,7,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583513687,undefined,horns,2,sent_sv;sent_vs
1703583569,037d854c5943b8b59cdd709e7cb7805d,PennController,11,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583530067,undefined,moscow,0,sent_vs;sent_sv
1703583569,037d854c5943b8b59cdd709e7cb7805d,PennController,14,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583541712,undefined,guests,0,sent_sv;sent_vs
1703583569,037d854c5943b8b59cdd709e7cb7805d,PennController,12,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583569127,undefined,tigers,0,sent_vs;sent_sv
1703583895,67d33277bea60e905f4150497323d26b,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583525781,undefined,wheels,0,sent_vs;sent_sv
1703583895,67d33277bea60e905f4150497323d26b,PennController,19,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583540993,undefined,lights,0,sent_vs;sent_sv
1703583895,67d33277bea60e905f4150497323d26b,PennController,9,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583562917,undefined,castles,0,sent_sv;sent_vs
1703583895,67d33277bea60e905f4150497323d26b,PennController,3,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583578895,undefined,carriages,0,sent_vs;sent_sv
1703583895,67d33277bea60e905f4150497323d26b,PennController,13,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583602643,undefined,bottles,0,sent_vs;sent_sv
1703583895,67d33277bea60e905f4150497323d26b,PennController,5,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583629715,undefined,buttons,1,sent_sv;sent_vs
1703583895,67d33277bea60e905f4150497323d26b,PennController,14,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583645513,undefined,guests,0,sent_vs;sent_sv
1703583895,67d33277bea60e905f4150497323d26b,PennController,11,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583670552,undefined,moscow,0,sent_vs;sent_sv
1703583895,67d33277bea60e905f4150497323d26b,PennController,4,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583685872,undefined,computers,2,sent_vs;sent_sv
1703583895,67d33277bea60e905f4150497323d26b,PennController,8,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583710924,undefined,baskets,1,sent_sv;sent_vs
